# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
だったろ	3	1	だったろ	だったろ:2 だった|ろ:1	train=3
だらしなさ	3	1	だらしなさ	だらしなさ:2 だらしな|さ:1	train=3
だー	3	1	だー	だー:2 だ|ー:1	train=3
ちょいと	3	1	ちょいと	ちょいと:2 ちょい|と:1	train=3
つくんだ	3	1	つく|ん|だ	つく|ん|だ:2 つくんだ:1	train=3
つけねばならない	3	1	つけねば|ならない	つけねば|ならない:2 つけねばならない:1	train=3
つねに	3	1	つね|に	つね|に:2 つねに:1	train=3
ていうか	3	1	て|いう|か	て|いう|か:2 ていうか:1	train=3
できるんだったら	3	1	できる|ん|だったら	できる|ん|だったら:2 できるんだったら:1	train=3
でしょお	3	1	でしょ|お	でしょ|お:2 でしょお:1	train=3
ですます	3	1	で|すます	で|すます:2 ですます:1	train=3
でなきゃ	3	1	でなきゃ	でなきゃ:2 で|なきゃ:1	train=3
とあれば	3	1	と|あれば	と|あれば:2 とあれば:1	train=3
といけなかった	3	1	と|いけなかった	と|いけなかった:2 といけなかった:1	train=3
とうなずいた	3	1	とうなずいた	とうなずいた:2 と|うなずいた:1	train=3
とかした	3	1	とかした	とかした:2 と|か|した:1	train=3
とかわいい	3	1	と|かわいい	と|かわいい:2 とかわいい:1	train=3
とてつもない	3	1	とてつもない	とてつもない:2 とてつ|も|ない:1	train=3
とらなければ	3	1	とらなければ	とらなければ:2 とらなけれ|ば:1	train=3
どくん	3	1	どく|ん	どく|ん:2 どくん:1	train=3
どことなく	3	1	どこ|と|なく	どこ|と|なく:2 どことなく:1	train=3
どすんと	3	1	どすんと	どすんと:2 どすん|と:1	train=3
どちらさま	3	1	どちら|さま	どちら|さま:2 どちらさま:1	train=3
なくなってる	3	1	なくなってる	なくなってる:2 なく|なってる:1	train=3
なくらい	3	1	なくらい	なくらい:2 な|くらい:1	train=3
なされる	3	1	なされる	なされる:2 な|される:1	train=3
なした	3	1	なした	なした:2 な|した:1	train=3
ならなければ	3	1	ならなければ	ならなければ:2 ならなけれ|ば:1	train=3
なるであろう	3	1	なるであろう	なるであろう:2 なるで|あろう:1	train=3
なー	3	1	なー	なー:2 な|ー:1	train=3
にいられなかった	3	1	に|いられなかった	に|いられなかった:2 にいられなかった:1	train=3
にらみつけた	3	1	にらみつけた	にらみつけた:2 にらみ|つけた:1	train=2,val=1
に落ちない	3	1	に|落ちない	に|落ちない:2 に落ちない:1	train=3
ねじ回し	3	1	ねじ|回し	ねじ|回し:2 ねじ回し:1	train=3
のどかな	3	1	の|どかな	の|どかな:2 のどかな:1	train=3
のらくらして	3	1	のらくら|して	のらくら|して:2 のらくらして:1	train=3
はいえ	3	1	は|いえ	は|いえ:2 はいえ:1	train=3
はいかん	3	1	は|いかん	は|いかん:2 はいかん:1	train=3
はがまん	3	1	はがまん	はがまん:2 は|がまん:1	train=3
はこない	3	1	は|こない	は|こない:2 はこない:1	train=3
はびくびく	3	1	は|びくびく	は|びくびく:2 はびくびく:1	train=3
はやっていけません	3	1	は|やって|いけません	は|やって|いけません:2 はやっていけません:1	train=3
はやらない	3	1	は|やらない	は|やらない:2 はやらない:1	train=3
は応じられない	3	1	は|応じられない	は|応じられない:2 は応じられない:1	train=3
は飽き飽き	3	1	は|飽き飽き	は|飽き飽き:2 は飽き飽き:1	train=3
ひそかに	3	1	ひそか|に	ひそか|に:2 ひそかに:1	train=3
ぴったりの	3	1	ぴったりの	ぴったりの:2 ぴったり|の:1	train=3
ぶってんじゃねえ	3	1	ぶってんじゃねえ	ぶってんじゃねえ:2 ぶってんじゃ|ねえ:1	train=3
ほかない	3	1	ほか|ない	ほか|ない:2 ほかない:1	train=3
ほこりだらけ	3	1	ほこりだらけ	ほこりだらけ:2 ほこり|だらけ:1	train=3
ほどなく	3	1	ほどなく	ほどなく:2 ほど|なく:1	train=3
みっちゃん	3	1	みっちゃん	みっちゃん:2 みっ|ちゃん:1	train=3
もつれて	3	1	もつれて	もつれて:2 も|つれて:1	train=3
もののけ	3	1	もののけ	もののけ:2 もの|の|け:1	train=3
やさ	3	1	やさ	やさ:2 や|さ:1	train=3
やて	3	1	やて	やて:2 や|て:1	train=2,val=1
やめときな	3	1	やめときな	やめときな:2 やめとき|な:1	train=3
やりとげた	3	1	やりとげた	やりとげた:2 やり|とげた:1	train=3
やり直した	3	1	やり|直した	やり|直した:2 やり直した:1	train=3
やり終えた	3	1	やり|終えた	やり|終えた:2 やり終えた:1	train=3
やり終えました	3	1	やり終えました	やり終えました:2 やり|終えました:1	train=3
らっしゃ～い	3	1	らっしゃ|～|い	らっしゃ|～|い:2 らっしゃ～い:1	train=3
わからなくなった	3	1	わからなく|なった	わからなく|なった:2 わからなくなった:1	train=3
わたしら	3	1	わたし|ら	わたし|ら:2 わたしら:1	train=3
をつねった	3	1	を|つねった	を|つねった:2 をつねった:1	train=3
を発ちます	3	1	を発ちます	を発ちます:2 を|発ちます:1	train=3
を示さなかった	3	1	を|示さなかった	を|示さなかった:2 を示さなかった:1	train=3
んて	3	1	ん|て	ん|て:2 んて:1	train=3
ん中	3	1	ん中	ん中:2 ん|中:1	train=3
ん家	3	1	ん|家	ん|家:2 ん家:1	train=3
アイルランド系	3	1	アイルランド|系	アイルランド|系:2 アイルランド系:1	train=3
アドルフ・ヒトラー	3	1	アドルフ|・|ヒトラー	アドルフ|・|ヒトラー:2 アドルフ・ヒトラー:1	train=3
アパート暮らし	3	1	アパート|暮らし	アパート|暮らし:2 アパート暮らし:1	train=3
アンドロメダ銀河	3	1	アンドロメダ銀河	アンドロメダ銀河:2 アンドロメダ|銀河:1	train=3
イエス様	3	1	イエス|様	イエス|様:2 イエス様:1	train=3
イチゴジャム	3	1	イチゴ|ジャム	イチゴ|ジャム:2 イチゴジャム:1	train=3
ウェブカメラ	3	1	ウェブカメラ	ウェブカメラ:2 ウェブ|カメラ:1	train=3
ウンザリだ	3	1	ウンザリ|だ	ウンザリ|だ:2 ウンザリだ:1	train=3
エネルギー源	3	1	エネルギー源	エネルギー源:2 エネルギー|源:1	train=3
エベレスト山	3	1	エベレスト山	エベレスト山:2 エベレスト|山:1	train=3
カダザン語	3	1	カダザン|語	カダザン|語:2 カダザン語:1	train=3
カビル語	3	1	カビル|語	カビル|語:2 カビル語:1	train=3
ガソリン価格	3	1	ガソリン|価格	ガソリン|価格:2 ガソリン価格:1	train=3
ギリシア人	3	1	ギリシア|人	ギリシア|人:2 ギリシア人:1	train=3
クリスマスイブ	3	1	クリスマスイブ	クリスマスイブ:2 クリスマス|イブ:1	train=3
ケネディ空港	3	1	ケネディ|空港	ケネディ|空港:2 ケネディ空港:1	train=3
コンピューター会社	3	1	コンピューター|会社	コンピューター|会社:2 コンピューター会社:1	test=1,train=2
コーヒー店	3	1	コーヒー店	コーヒー店:2 コーヒー|店:1	train=3
ゴルフ狂	3	1	ゴルフ|狂	ゴルフ|狂:2 ゴルフ狂:1	train=3
サービス料	3	1	サービス料	サービス料:2 サービス|料:1	train=3
シ～	3	1	シ～	シ～:2 シ|～:1	train=3
ジョジョうさぎ	3	1	ジョジョ|うさぎ	ジョジョ|うさぎ:2 ジョジョうさぎ:1	train=3
スイート･ウオーター	3	1	スイート･ウオーター	スイート･ウオーター:2 スイート|･|ウオーター:1	train=3
ストロベリーアイス	3	1	ストロベリー|アイス	ストロベリー|アイス:2 ストロベリーアイス:1	train=3
ズル休み	3	1	ズル休み	ズル休み:2 ズル|休み:1	train=3
タトエバ・プロジェクト	3	1	タトエバ|・|プロジェクト	タトエバ|・|プロジェクト:2 タトエバ・プロジェクト:1	train=3
テニスラケット	3	1	テニスラケット	テニスラケット:2 テニス|ラケット:1	train=3
トマトスープ	3	1	トマトスープ	トマトスープ:2 トマト|スープ:1	train=3
トヨタ車	3	1	トヨタ|車	トヨタ|車:2 トヨタ車:1	train=3
ドイツ製	3	1	ドイツ製	ドイツ製:2 ドイツ|製:1	train=3
ニトログリセリン	3	1	ニトログリセリン	ニトログリセリン:2 ニトロ|グリセリン:1	train=3
ニューモデル	3	1	ニューモデル	ニューモデル:2 ニュー|モデル:1	train=3
ハイジャック犯	3	1	ハイジャック|犯	ハイジャック|犯:2 ハイジャック犯:1	train=3
バッキンガム宮殿	3	1	バッキンガム|宮殿	バッキンガム|宮殿:2 バッキンガム宮殿:1	train=3
パールの	3	1	パールの	パールの:2 パール|の:1	train=3
ヒイさま	3	1	ヒイさま	ヒイさま:2 ヒイ|さま:1	train=3
ヒルトン・ホテル	3	1	ヒルトン・ホテル	ヒルトン・ホテル:2 ヒルトン|・|ホテル:1	train=3
ファシオラ家	3	1	ファシオラ|家	ファシオラ|家:2 ファシオラ家:1	train=3
フランス文学	3	1	フランス|文学	フランス|文学:2 フランス文学:1	train=3
フランス革命	3	1	フランス革命	フランス革命:2 フランス|革命:1	train=3
ベルベル人	3	1	ベルベル|人	ベルベル|人:2 ベルベル人:1	train=3
ペロペロキャンディ	3	1	ペロペロ|キャンディ	ペロペロ|キャンディ:2 ペロペロキャンディ:1	train=3
マンマユート団	3	1	マンマユート|団	マンマユート|団:2 マンマユート団:1	train=3
ミスタ・ブルー	3	1	ミスタ|・|ブルー	ミスタ|・|ブルー:2 ミスタ・ブルー:1	train=3
ユパさま	3	1	ユパ|さま	ユパ|さま:2 ユパさま:1	train=3
リトアニア語	3	1	リトアニア語	リトアニア語:2 リトアニア|語:1	train=3
ルター派	3	1	ルター|派	ルター|派:2 ルター派:1	train=3
ロックバンド	3	1	ロック|バンド	ロック|バンド:2 ロックバンド:1	train=3
ワッと	3	1	ワッと	ワッと:2 ワッ|と:1	train=3
ヴォラピュク語	3	1	ヴォラピュク語	ヴォラピュク語:2 ヴォラピュク|語:1	train=3
ーっ	3	1	ー|っ	ー|っ:2 ーっ:1	train=3
一文無し	3	1	一文無し	一文無し:2 一文|無し:1	train=3
一方で	3	1	一方|で	一方|で:2 一方で:1	train=3
一時解雇	3	1	一時|解雇	一時|解雇:2 一時解雇:1	train=3
一瓶	3	1	一瓶	一瓶:2 一|瓶:1	test=1,train=2
一石二鳥	3	1	一石|二鳥	一石|二鳥:2 一石二鳥:1	train=3
一網打尽	3	1	一網打尽	一網打尽:2 一網|打尽:1	test=1,train=2
一言一句	3	1	一言|一句	一言|一句:2 一言一句:1	train=3
一語一語	3	1	一語|一語	一語|一語:2 一語一語:1	train=3
三々五々	3	1	三々|五々	三々|五々:2 三々五々:1	train=3
上手くなりたい	3	1	上手く|なりたい	上手く|なりたい:2 上手くなりたい:1	train=3
不注意であった	3	1	不注意であった	不注意であった:2 不注意で|あった:1	train=3
不満で	3	1	不満|で	不満|で:2 不満で:1	train=3
世間一般	3	1	世間|一般	世間|一般:2 世間一般:1	train=3
両肘	3	1	両肘	両肘:2 両|肘:1	train=3
中間試験	3	1	中間試験	中間試験:2 中間|試験:1	train=3
予約済み	3	1	予約済み	予約済み:2 予約|済み:1	train=3
事務弁護士	3	1	事務|弁護士	事務|弁護士:2 事務弁護士:1	train=3
事故って	3	1	事故|って	事故|って:2 事故って:1	train=3
二つ目	3	1	二つ目	二つ目:2 二つ|目:1	train=3
二の舞	3	1	二の舞	二の舞:2 二|の|舞:1	train=3
二人っきり	3	1	二人|っきり	二人|っきり:2 二人っきり:1	train=3
二国間	3	1	二国間	二国間:2 二国|間:1	train=3
五十歩百歩	3	1	五十歩|百歩	五十歩|百歩:2 五十歩百歩:1	train=3
五年間	3	1	五年|間	五年|間:2 五年間:1	train=3
人ごと	3	1	人|ごと	人|ごと:2 人ごと:1	train=3
人事課	3	1	人事課	人事課:2 人事|課:1	train=3
人口増加	3	1	人口|増加	人口|増加:2 人口増加:1	train=2,val=1
人生経験	3	1	人生経験	人生経験:2 人生|経験:1	train=3
人間社会	3	1	人間|社会	人間|社会:2 人間社会:1	train=3
今シーズン	3	1	今シーズン	今シーズン:2 今|シーズン:1	train=3
付した	3	1	付した	付した:2 付|した:1	train=3
仲よく	3	1	仲|よく	仲|よく:2 仲よく:1	train=3
伍して	3	1	伍して	伍して:2 伍|して:1	train=3
会えたら	3	1	会え|たら	会え|たら:2 会えたら:1	train=3
住めば	3	1	住めば	住めば:2 住め|ば:1	train=3
住宅計画	3	1	住宅|計画	住宅|計画:2 住宅計画:1	train=3
何か国語	3	1	何|か|国語	何|か|国語:2 何か国語:1	train=3
何層	3	1	何|層	何|層:2 何層:1	train=3
何年目	3	1	何年目	何年目:2 何年|目:1	train=3
何部	3	1	何部	何部:2 何|部:1	train=3
何階建て	3	1	何階|建て	何階|建て:2 何階建て:1	train=3
何隻	3	1	何隻	何隻:2 何|隻:1	train=3
作り出した	3	1	作り出した	作り出した:2 作り|出した:1	train=3
作り出す	3	1	作り出す	作り出す:2 作り|出す:1	train=2,val=1
使用中	3	1	使用|中	使用|中:2 使用中:1	train=3
信じてた	3	1	信じてた	信じてた:2 信じて|た:1	train=3
俺様	3	1	俺様	俺様:2 俺|様:1	train=3
働きつづけた	3	1	働きつづけた	働きつづけた:2 働き|つづけた:1	train=3
僕んち	3	1	僕んち	僕んち:2 僕|んち:1	train=3
光り輝いて	3	1	光り輝いて	光り輝いて:2 光り|輝いて:1	train=1,val=2
入ってなかった	3	1	入ってなかった	入ってなかった:2 入って|なかった:1	train=3
入れば	3	1	入れば	入れば:2 入れ|ば:1	test=1,train=2
入国カード	3	1	入国カード	入国カード:2 入国|カード:1	train=3
全従業員	3	1	全|従業員	全|従業員:2 全従業員:1	train=3
公平でなければ	3	1	公平でなければ	公平でなければ:2 公平で|なけれ|ば:1	train=3
公民権運動	3	1	公民権|運動	公民権|運動:2 公民権運動:1	train=3
六歳	3	1	六歳	六歳:2 六|歳:1	train=3
分かりやすく	3	1	分かりやすく	分かりやすく:2 分かり|やすく:1	train=3
分割払い	3	1	分割|払い	分割|払い:2 分割払い:1	train=3
切に	3	1	切|に	切|に:2 切に:1	train=3
切手収集	3	1	切手収集	切手収集:2 切手|収集:1	train=3
初来日	3	1	初来日	初来日:2 初|来日:1	train=3
労働条件	3	1	労働|条件	労働|条件:2 労働条件:1	train=3
動き出した	3	1	動き|出した	動き|出した:2 動き出した:1	train=3
動き始めた	3	1	動き|始めた	動き|始めた:2 動き始めた:1	train=2,val=1
動くんじゃない	3	1	動く|ん|じゃない	動く|ん|じゃない:2 動くんじゃない:1	train=3
勤勉でなければ	3	1	勤勉で|なければ	勤勉で|なければ:2 勤勉でなければ:1	train=3
化学反応	3	1	化学|反応	化学|反応:2 化学反応:1	train=3
化学物質	3	1	化学|物質	化学|物質:2 化学物質:1	train=3
北極探検	3	1	北極|探検	北極|探検:2 北極探検:1	train=3
医療保険	3	1	医療保険	医療保険:2 医療|保険:1	train=2,val=1
十分でない	3	1	十分で|ない	十分で|ない:2 十分でない:1	train=3
南フランス	3	1	南|フランス	南|フランス:2 南フランス:1	train=3
危険人物	3	1	危険人物	危険人物:2 危険|人物:1	train=3
去らなければ	3	1	去らなければ	去らなければ:2 去らなけれ|ば:1	train=3
反革命分子	3	1	反革命|分子	反革命|分子:2 反革命分子:1	train=3
取り組まなければ	3	1	取り組まなければ	取り組まなければ:2 取り組まなけれ|ば:1	train=3
受け入れなければ	3	1	受け入れなければ	受け入れなければ:2 受け入れなけれ|ば:1	train=3
受け入れられた	3	1	受け入れられた	受け入れられた:2 受け|入れられた:1	train=3
受け入れられない	3	1	受け入れられない	受け入れられない:2 受け|入れ|られない:1	train=3
右利き	3	1	右利き	右利き:2 右|利き:1	train=3
司法試験	3	1	司法試験	司法試験:2 司法|試験:1	train=3
